Customer_ID,Recency,Frequency,Monetary,F_Score,M_Score,R_Score,RFM_Segment,Segment_Name
16938,8,9,6995.360000000001,4,5,5,545,Champions
16939,488,3,433.85,2,2,1,122,Lost
16940,51,8,6427.66,3,5,4,435,Champions
16941,611,1,33.0,1,1,1,111,Lost
16942,12,9,1904.99,4,4,5,544,Champions
16943,211,3,816.73,2,3,2,223,Regular
16944,609,1,101.36,1,1,1,111,Lost
16945,21,33,8548.16,4,5,4,445,Champions
16946,382,5,1222.04,3,4,2,234,At Risk
16947,235,4,946.71,2,3,2,223,Regular
16948,138,7,868.77,3,3,3,333,Regular
16949,3,6,1286.27,3,4,5,534,Champions
16950,56,10,3533.77,4,5,4,445,Champions
16951,134,3,1277.75,2,4,3,324,Regular
16952,108,5,795.83,3,3,3,333,Regular
16953,29,1,20.8,1,1,4,411,New
16954,0,20,6081.88,4,5,5,545,Champions
16955,184,6,1120.31,3,3,3,333,Regular
16956,17,1,308.74,1,2,5,512,New
16957,238,2,416.64,1,2,2,212,Lost
16958,434,1,778.49,1,3,1,113,Regular
16959,86,1,117.35000000000001,1,1,3,311,Regular
16960,38,8,1988.93,3,4,4,434,Champions
16961,115,3,794.56,2,3,3,323,Regular
16962,409,1,251.04,1,1,1,111,Lost
16963,186,1,110.55000000000001,1,1,3,311,Regular
16964,732,2,207.85,1,1,1,111,Lost
16965,226,1,192.07,1,1,2,211,Lost
16966,7,7,2154.97,3,4,5,534,Champions
16967,188,1,319.02,1,2,2,212,Lost
16968,3,2,439.43,1,2,5,512,New
16969,38,3,650.41,2,3,4,423,New
16970,625,1,71.4,1,1,1,111,Lost
16971,37,1,357.21,1,2,4,412,New
16972,382,2,749.0,1,3,2,213,Regular
16973,385,1,127.0,1,1,2,211,Lost
16974,522,2,365.5,1,2,1,112,Lost
16975,422,3,926.12,2,3,1,123,Regular
16976,266,1,251.51999999999998,1,1,2,211,Lost
16977,394,4,496.0,2,2,2,222,Lost
16978,77,3,768.88,2,3,3,323,Regular
16979,3,9,2859.74,4,4,5,544,Champions
16980,254,3,1422.8300000000002,2,4,2,224,Regular
16982,60,1,384.06,1,2,3,312,Regular
16983,12,11,3490.5299999999997,4,5,5,545,Champions
16984,87,9,10350.53,4,5,3,345,Regular
16985,16,23,10923.16,4,5,5,545,Champions
16986,29,11,4888.75,4,5,4,445,Champions
16987,2,11,2499.45,4,4,5,544,Champions
16988,4,2,382.67,1,2,5,512,New
16989,6,6,1133.25,3,3,5,533,Regular
16990,218,2,344.0,1,2,2,212,Lost
16991,420,1,1041.21,1,3,1,113,Regular
16992,10,13,5476.5,4,5,5,545,Champions
16993,463,2,1950.9499999999998,1,4,1,114,Regular
16996,29,9,2123.61,4,4,4,444,Champions
16997,287,3,702.0,2,3,2,223,Regular
16998,149,5,402.0,3,2,3,332,Regular
16999,22,2,484.82,1,2,4,412,New
17000,395,2,406.3,1,2,2,212,Lost
17001,0,19,6640.8,4,5,5,545,Champions
17002,85,7,2571.55,3,4,3,334,Regular
17003,401,4,828.21,2,3,2,223,Regular
17004,45,4,2324.36,2,4,4,424,New
17005,470,2,622.36,1,3,1,113,Regular
17006,4,8,1635.27,3,4,5,534,Champions
17007,50,7,1120.1,3,3,4,433,Regular
17008,428,1,81.36,1,1,1,111,Lost
17009,550,1,242.06,1,1,1,111,Lost
17010,17,1,195.36,1,1,5,511,New
17011,29,3,671.7,2,3,4,423,New
17012,724,1,360.61,1,2,1,112,Lost
17014,7,3,583.4300000000001,2,2,5,522,New
17015,28,3,1838.6100000000001,2,4,4,424,New
17016,576,1,552.4,1,2,1,112,Lost
17017,2,29,12576.99,4,5,5,545,Champions
17018,40,6,2287.7,3,4,4,434,Champions
17019,10,11,3586.99,4,5,5,545,Champions
17020,541,2,935.62,1,3,1,113,Regular
17021,441,6,1182.22,3,3,1,133,At Risk
17022,30,2,260.0,1,1,4,411,New
17023,416,3,800.18,2,3,1,123,Regular
17024,44,3,95.85,2,1,4,421,New
17025,60,5,1349.67,3,4,3,334,Regular
17026,184,3,175.82999999999998,2,1,3,321,Regular
17027,78,9,1310.63,4,4,3,344,Regular
17028,580,3,1593.83,2,4,1,124,Regular
17029,110,7,2137.3,3,4,3,334,Regular
17030,63,1,146.87,1,1,3,311,Regular
17031,11,6,2773.85,3,4,5,534,Champions
17032,602,5,2896.69,3,5,1,135,At Risk
17033,85,4,1332.79,2,4,3,324,Regular
17034,15,5,1276.42,3,4,5,534,Champions
17035,245,4,613.59,2,3,2,223,Regular
17036,382,1,176.9,1,1,2,211,Lost
17037,87,1,1267.32,1,4,3,314,Regular
17038,29,2,743.17,1,3,4,413,New
17039,603,1,1954.99,1,4,1,114,Regular
17040,137,2,463.25,1,2,3,312,Regular
17041,26,6,1655.2,3,4,4,434,Champions
17042,2,5,1036.58,3,3,5,533,Regular
17043,31,8,2593.65,3,4,4,434,Champions
17044,24,12,11962.3,4,5,4,445,Champions
17045,112,5,827.6800000000001,3,3,3,333,Regular
17046,156,5,1906.07,3,4,3,334,Regular
17047,84,6,2289.23,3,4,3,334,Regular
17048,117,7,2071.68,3,4,3,334,Regular
17049,2,19,9942.53,4,5,5,545,Champions
17050,95,10,4348.46,4,5,3,345,Regular
17051,193,4,706.49,2,3,2,223,Regular
17052,27,1,399.09,1,2,4,412,New
17053,130,1,498.48,1,2,3,312,Regular
17054,27,5,1356.33,3,4,4,434,Champions
17055,445,1,232.85,1,1,1,111,Lost
17056,737,1,128.60000000000002,1,1,1,111,Lost
17057,595,1,288.79,1,2,1,112,Lost
17058,81,3,1179.89,2,3,3,323,Regular
17059,29,9,4864.57,4,5,4,445,Champions
17060,265,1,234.24,1,1,2,211,Lost
17061,73,11,5232.2300000000005,4,5,3,345,Regular
17062,313,6,884.71,3,3,2,233,At Risk
17063,20,13,3638.53,4,5,4,445,Champions
17064,58,3,855.45,2,3,4,423,New
17065,637,2,194.7,1,1,1,111,Lost
17066,725,1,228.34,1,1,1,111,Lost
17067,724,3,454.54,2,2,1,122,Lost
17068,11,47,8980.18,4,5,5,545,Champions
17069,27,14,5517.2300000000005,4,5,4,445,Champions
17070,113,2,437.42,1,2,3,312,Regular
17071,27,13,3793.71,4,5,4,445,Champions
17072,624,1,273.35,1,1,1,111,Lost
17073,17,4,1444.84,2,4,5,524,New
17074,562,1,203.05,1,1,1,111,Lost
17075,17,10,2236.63,4,4,5,544,Champions
17076,35,6,1242.75,3,4,4,434,Champions
17077,577,1,306.0,1,2,1,112,Lost
17078,35,2,375.86,1,2,4,412,New
17079,77,1,118.80000000000001,1,1,3,311,Regular
17080,21,7,957.53,3,3,4,433,Regular
17081,24,6,949.39,3,3,4,433,Regular
17082,32,6,4732.03,3,5,4,435,Champions
17083,108,9,4049.79,4,5,3,345,Regular
17084,34,3,5001.21,2,5,4,425,New
17085,122,28,7839.27,4,5,3,345,Regular
17086,6,6,2050.08,3,4,5,534,Champions
17087,737,1,221.53,1,1,1,111,Lost
17088,27,4,1991.01,2,4,4,424,New
17089,385,1,128.45,1,1,2,211,Lost
17090,3,13,3080.1800000000003,4,5,5,545,Champions
17091,2,19,7495.75,4,5,5,545,Champions
17092,49,11,5511.41,4,5,4,445,Champions
17093,592,1,235.88,1,1,1,111,Lost
17094,321,2,402.20000000000005,1,2,2,212,Lost
17095,22,7,2572.25,3,4,4,434,Champions
17096,14,11,3697.93,4,5,5,545,Champions
17097,1,9,1143.36,4,3,5,543,Regular
17098,381,3,591.0699999999999,2,2,2,222,Lost
17099,532,1,582.17,1,2,1,112,Lost
17100,17,2,971.74,1,3,5,513,New
17101,9,7,2507.05,3,4,5,534,Champions
17102,261,1,25.5,1,1,2,211,Lost
17103,721,1,424.3,1,2,1,112,Lost
17104,423,1,474.03,1,2,1,112,Lost
17105,158,2,665.78,1,3,3,313,Regular
17106,388,1,481.58,1,2,2,212,Lost
17107,32,10,16052.72,4,5,4,445,Champions
17108,663,1,174.95,1,1,1,111,Lost
17109,28,8,1291.71,3,4,4,434,Champions
17110,164,3,499.9,2,2,3,322,Regular
17111,46,2,459.58,1,2,4,412,New
17112,502,1,197.57,1,1,1,111,Lost
17113,573,6,2305.59,3,4,1,134,At Risk
17114,5,8,801.12,3,3,5,533,Regular
17115,7,7,2761.4900000000002,3,4,5,534,Champions
17116,647,1,389.78,1,2,1,112,Lost
17117,287,1,116.19999999999999,1,1,2,211,Lost
17118,317,1,157.02,1,1,2,211,Lost
17119,2,2,606.91,1,3,5,513,New
17120,232,1,307.46,1,2,2,212,Lost
17121,402,1,314.74,1,2,2,212,Lost
17122,118,4,570.5,2,2,3,322,Regular
17123,161,3,966.67,2,3,3,323,Regular
17124,184,1,294.24,1,2,3,312,Regular
17125,49,1,230.5,1,1,4,411,New
17126,151,9,2008.93,4,4,3,344,Regular
17127,428,5,1155.0300000000002,3,3,1,133,At Risk
17128,334,1,157.09,1,1,2,211,Lost
17129,519,1,31.85,1,1,1,111,Lost
17131,4,5,2463.17,3,4,5,534,Champions
17132,451,2,1220.9099999999999,1,4,1,114,Regular
17133,15,12,14622.33,4,5,5,545,Champions
17134,106,3,625.3,2,3,3,323,Regular
17135,15,10,1716.3799999999999,4,4,5,544,Champions
17136,661,1,231.68,1,1,1,111,Lost
17137,415,6,1099.81,3,3,1,133,At Risk
17138,275,7,4417.27,3,5,2,235,At Risk
17139,15,25,19566.76,4,5,5,545,Champions
17140,246,1,454.12,1,2,2,212,Lost
17141,417,4,727.58,2,3,1,123,Regular
17142,238,4,1275.25,2,4,2,224,Regular
17143,416,2,880.97,1,3,1,113,Regular
17144,0,2,984.57,1,3,5,513,New
17145,512,4,3120.91,2,5,1,125,Regular
17146,105,13,5852.64,4,5,3,345,Regular
17147,22,9,3199.95,4,5,4,445,Champions
17148,51,1,124.88,1,1,4,411,New
17149,450,1,143.10000000000002,1,1,1,111,Lost
17150,376,6,1357.95,3,4,2,234,At Risk
17151,734,1,231.90000000000003,1,1,1,111,Lost
17152,194,4,2016.5,2,4,2,224,Regular
17153,23,1,213.78,1,1,4,411,New
17154,74,1,329.34,1,2,3,312,Regular
17155,17,7,892.46,3,3,5,533,Regular
17156,491,1,591.87,1,2,1,112,Lost
17157,7,19,5151.9,4,5,5,545,Champions
17158,31,5,1980.0,3,4,4,434,Champions
17159,21,5,2099.59,3,4,4,434,Champions
17160,30,17,10209.16,4,5,4,445,Champions
17161,443,1,856.01,1,3,1,113,Regular
17162,28,10,1715.46,4,4,4,444,Champions
17163,21,4,699.78,2,3,4,423,New
17164,32,7,2467.35,3,4,4,434,Champions
17165,283,6,1794.32,3,4,2,234,At Risk
17166,38,2,206.34,1,1,4,411,New
17167,379,3,867.11,2,3,2,223,Regular
17168,498,1,400.2,1,2,1,112,Lost
17169,57,3,1156.73,2,3,4,423,New
17170,373,2,178.68,1,1,2,211,Lost
17171,288,2,384.59,1,2,2,212,Lost
17172,78,3,956.5699999999999,2,3,3,323,Regular
17173,4,8,3766.6,3,5,5,535,Champions
17174,217,1,59.9,1,1,2,211,Lost
17175,43,4,1443.69,2,4,4,424,New
17176,201,3,902.3199999999999,2,3,2,223,Regular
17177,504,1,119.5,1,1,1,111,Lost
17178,730,1,432.96,1,2,1,112,Lost
17179,177,6,1507.26,3,4,3,334,Regular
17180,55,11,2236.77,4,4,4,444,Champions
17181,56,3,309.85,2,2,4,422,New
17182,422,2,321.3,1,2,1,112,Lost
17183,7,6,3347.31,3,5,5,535,Champions
17184,568,2,198.41000000000003,1,1,1,111,Lost
17185,591,3,229.46,2,1,1,121,Lost
17186,46,2,144.0,1,1,4,411,New
17187,226,2,467.71,1,2,2,212,Lost
17188,10,13,4592.93,4,5,5,545,Champions
17189,105,5,953.63,3,3,3,333,Regular
17190,58,7,1724.73,3,4,4,434,Champions
17191,27,15,4310.34,4,5,4,445,Champions
17192,535,1,75.28,1,1,1,111,Lost
17193,35,9,2310.04,4,4,4,444,Champions
17194,360,2,776.66,1,3,2,213,Regular
17195,654,1,562.98,1,2,1,112,Lost
17196,427,1,327.75,1,2,1,112,Lost
17197,29,1,1013.01,1,3,4,413,New
17198,23,3,692.22,2,3,4,423,New
17199,581,1,135.04000000000002,1,1,1,111,Lost
17200,386,4,356.71,2,2,2,222,Lost
17201,53,4,1132.6,2,3,4,423,New
17202,420,1,160.65,1,1,1,111,Lost
17203,35,10,5564.09,4,5,4,445,Champions
17204,174,9,5504.6900000000005,4,5,3,345,Regular
17205,53,3,999.35,2,3,4,423,New
17206,52,1,204.24,1,1,4,411,New
17207,651,1,291.77,1,2,1,112,Lost
17208,395,1,111.15,1,1,2,211,Lost
17209,648,3,595.7,2,2,1,122,Lost
17210,392,1,251.72,1,1,2,211,Lost
17211,26,13,3773.35,4,5,4,445,Champions
17212,252,3,794.41,2,3,2,223,Regular
17213,39,13,4869.400000000001,4,5,4,445,Champions
17214,59,6,1059.1200000000001,3,3,3,333,Regular
17215,463,1,186.15,1,1,1,111,Lost
17216,553,1,63.6,1,1,1,111,Lost
17217,233,2,210.1,1,1,2,211,Lost
17218,3,18,3889.39,4,5,5,545,Champions
17219,31,2,259.13,1,1,4,411,New
17220,23,21,4451.41,4,5,4,445,Champions
17221,6,5,976.62,3,3,5,533,Regular
17222,64,6,1563.6100000000001,3,4,3,334,Regular
17223,309,3,523.04,2,2,2,222,Lost
17224,500,1,100.86,1,1,1,111,Lost
17225,581,1,131.15,1,1,1,111,Lost
17226,308,3,895.47,2,3,2,223,Regular
17227,18,12,1878.93,4,4,5,544,Champions
17228,15,13,2820.03,4,4,5,544,Champions
17229,95,2,318.76,1,2,3,312,Regular
17230,263,18,9388.49,4,5,2,245,At Risk
17231,11,25,7064.8,4,5,5,545,Champions
17232,2,2,417.77,1,2,5,512,New
17233,34,3,560.86,2,2,4,422,New
17234,182,1,149.89000000000001,1,1,3,311,Regular
17235,24,8,1562.98,3,4,4,434,Champions
17236,12,12,1929.26,4,4,5,544,Champions
17237,10,4,994.13,2,3,5,523,New
17238,2,32,7331.17,4,5,5,545,Champions
17239,312,4,1189.45,2,3,2,223,Regular
17240,595,1,130.6,1,1,1,111,Lost
17241,384,12,2736.64,4,4,2,244,At Risk
17242,107,5,2889.28,3,5,3,335,Regular
17243,0,69,20184.68,4,5,5,545,Champions
17244,52,5,1826.04,3,4,4,434,Champions
17245,204,2,371.63,1,2,2,212,Lost
17246,546,2,38.92,1,1,1,111,Lost
17247,14,1,280.09000000000003,1,1,5,511,New
17248,119,2,500.54,1,2,3,312,Regular
17249,428,1,68.03,1,1,1,111,Lost
17250,3,2,381.97,1,2,5,512,New
17251,362,3,798.98,2,3,2,223,Regular
17252,116,2,348.91,1,2,3,312,Regular
17253,17,1,178.26,1,1,5,511,New
17254,4,3,469.48,2,2,5,522,New
17255,40,4,781.7,2,3,4,423,New
17256,106,5,498.93,3,2,3,332,Regular
17257,435,2,189.78,1,1,1,111,Lost
17258,396,2,417.3,1,2,2,212,Lost
17259,147,6,1452.39,3,4,3,334,Regular
17260,410,1,120.95,1,1,1,111,Lost
17261,509,1,221.59,1,1,1,111,Lost
17262,51,11,2488.76,4,4,4,444,Champions
17263,207,1,63.440000000000005,1,1,2,211,Lost
17264,423,1,268.28,1,1,1,111,Lost
17265,138,2,550.01,1,2,3,312,Regular
17266,1,5,501.71999999999997,3,2,5,532,Regular
17267,126,2,317.2,1,2,3,312,Regular
17268,107,11,1733.8899999999999,4,4,3,344,Regular
17269,385,1,491.81,1,2,2,212,Lost
17270,468,2,601.4499999999999,1,2,1,112,Lost
17271,735,1,204.3,1,1,1,111,Lost
17272,41,4,2148.63,2,4,4,424,New
17273,423,1,141.12,1,1,1,111,Lost
17274,34,2,573.22,1,2,4,412,New
17275,382,1,114.1,1,1,2,211,Lost
17276,401,1,501.24,1,2,2,212,Lost
17277,227,2,1065.3500000000001,1,3,2,213,Regular
17278,240,2,271.24,1,1,2,211,Lost
17279,57,1,187.82999999999998,1,1,4,411,New
17280,437,1,118.85999999999999,1,1,1,111,Lost
17281,373,6,797.8499999999999,3,3,2,233,At Risk
17282,129,5,2308.54,3,4,3,334,Regular
17283,378,1,188.46,1,1,2,211,Lost
17284,59,7,2558.6,3,4,3,334,Regular
17285,627,2,400.44,1,2,1,112,Lost
17286,21,3,389.18,2,2,4,422,New
17287,25,21,3826.86,4,5,4,445,Champions
17288,8,11,2468.43,4,4,5,544,Champions
17289,31,9,2041.8,4,4,4,444,Champions
17290,3,8,1427.48,3,4,5,534,Champions
17291,307,1,550.8000000000001,1,2,2,212,Lost
17292,471,2,271.75,1,1,1,111,Lost
17293,7,17,3750.63,4,5,5,545,Champions
17294,668,2,467.78999999999996,1,2,1,112,Lost
17295,28,3,547.0,2,2,4,422,New
17296,729,1,338.13,1,2,1,112,Lost
17297,16,1,128.18,1,1,5,511,New
17298,100,5,938.36,3,3,3,333,Regular
17299,11,6,993.23,3,3,5,533,Regular
17300,390,2,393.64,1,2,2,212,Lost
17301,20,2,294.39,1,2,4,412,New
17302,14,5,1135.63,3,3,5,533,Regular
17303,360,1,250.04,1,1,2,211,Lost
17304,533,1,111.5,1,1,1,111,Lost
17305,648,1,2135.46,1,4,1,114,Regular
17306,10,21,9782.35,4,5,5,545,Champions
17307,394,11,3999.8900000000003,4,5,2,245,At Risk
17308,392,2,4511.76,1,5,2,215,Regular
17309,94,3,320.39,2,2,3,322,Regular
17310,386,2,1025.1,1,3,2,213,Regular
17311,77,6,3566.56,3,5,3,335,Regular
17312,138,3,644.3,2,3,3,323,Regular
17313,30,1,2328.84,1,4,4,414,New
17314,24,17,4904.43,4,5,4,445,Champions
17315,1,41,9559.5,4,5,5,545,Champions
17316,419,1,124.45,1,1,1,111,Lost
17317,45,3,2600.34,2,4,4,424,New
17318,724,1,157.32999999999998,1,1,1,111,Lost
17319,668,1,29.1,1,1,1,111,Lost
17320,99,6,2444.85,3,4,3,334,Regular
17321,7,6,1665.21,3,4,5,534,Champions
17322,375,5,922.59,3,3,2,233,At Risk
17323,14,12,1547.64,4,4,5,544,Champions
17324,17,12,2171.07,4,4,5,544,Champions
17325,279,3,609.5699999999999,2,3,2,223,Regular
17326,407,2,312.35,1,2,2,212,Lost
17327,409,2,152.35,1,1,1,111,Lost
17328,672,1,104.7,1,1,1,111,Lost
17329,13,5,998.53,3,3,5,533,Regular
17330,22,4,423.8,2,2,4,422,New
17331,123,1,175.2,1,1,3,311,Regular
17332,527,5,827.77,3,3,1,133,At Risk
17333,85,1,494.25,1,2,3,312,Regular
17334,301,3,635.15,2,3,2,223,Regular
17335,383,2,497.04,1,2,2,212,Lost
17336,471,1,81.12,1,1,1,111,Lost
17337,150,4,1979.61,2,4,3,324,Regular
17338,16,17,11880.54,4,5,5,545,Champions
17339,93,3,302.36,2,2,3,322,Regular
17340,29,18,19617.95,4,5,4,445,Champions
17341,156,5,1272.21,3,4,3,334,Regular
17342,379,4,1227.54,2,4,2,224,Regular
17343,354,6,1259.94,3,4,2,234,At Risk
17344,45,2,457.36,1,2,4,412,New
17345,14,10,1586.6299999999999,4,4,5,544,Champions
17346,3,26,4991.41,4,5,5,545,Champions
17347,85,1,228.96,1,1,3,311,Regular
17348,14,9,2430.99,4,4,5,544,Champions
17349,178,5,772.41,3,3,3,333,Regular
17350,7,7,1893.7,3,4,5,534,Champions
17351,35,12,1964.38,4,4,4,444,Champions
17352,695,1,36.25,1,1,1,111,Lost
17353,128,4,3242.0,2,5,3,325,Regular
17354,50,4,3133.96,2,5,4,425,New
17355,385,1,273.31,1,1,2,211,Lost
17356,311,5,946.47,3,3,2,233,At Risk
17357,23,2,384.39,1,2,4,412,New
17358,302,5,861.01,3,3,2,233,At Risk
17359,10,2,284.46,1,1,5,511,New
17360,16,6,1200.51,3,3,5,533,Regular
17361,48,5,871.79,3,3,4,433,Regular
17362,238,7,1024.04,3,3,2,233,At Risk
17363,394,3,920.46,2,3,2,223,Regular
17364,0,27,11614.45,4,5,5,545,Champions
17365,12,15,8179.45,4,5,5,545,Champions
17366,431,2,1077.24,1,3,1,113,Regular
17367,237,1,167.55,1,1,2,211,Lost
17368,22,14,2758.29,4,4,4,444,Champions
17369,455,1,979.1999999999999,1,3,1,113,Regular
17370,72,4,446.18,2,2,3,322,Regular
17371,16,6,651.37,3,3,5,533,Regular
17372,40,27,4316.46,4,5,4,445,Champions
17373,39,7,1167.5,3,3,4,433,Regular
17374,218,3,727.11,2,3,2,223,Regular
17375,198,4,660.55,2,3,2,223,Regular
17376,70,4,453.64,2,2,3,322,Regular
17377,23,78,17639.23,4,5,4,445,Champions
17378,373,1,10.95,1,1,2,211,Lost
17379,10,1,389.71999999999997,1,2,5,512,New
17380,433,3,645.0,2,3,1,123,Regular
17381,8,38,36398.65,4,5,5,545,Champions
17382,64,8,902.28,3,3,3,333,Regular
17383,3,2,304.09,1,2,5,512,New
17384,18,3,507.55,2,2,5,522,New
17385,14,1,256.11,1,1,5,511,New
17386,7,7,2812.77,3,4,5,534,Champions
17387,19,2,746.81,1,3,4,413,New
17388,77,11,2675.37,4,4,3,344,Regular
17389,0,61,57215.33,4,5,5,545,Champions
17390,420,1,149.3,1,1,1,111,Lost
17391,163,2,508.8,1,2,3,312,Regular
17392,306,3,579.92,2,2,2,222,Lost
17393,410,2,381.15,1,2,1,112,Lost
17394,218,1,203.86999999999998,1,1,2,211,Lost
17395,507,1,97.5,1,1,1,111,Lost
17396,38,13,8391.6,4,5,4,445,Champions
17397,21,3,1198.28,2,3,4,423,New
17398,114,3,653.38,2,3,3,323,Regular
17400,125,8,4623.28,3,5,3,335,Regular
17401,540,1,114.85,1,1,1,111,Lost
17402,4,22,4600.5599999999995,4,5,5,545,Champions
17403,35,2,382.87,1,2,4,412,New
17404,3,21,47638.12,4,5,5,545,Champions
17405,0,3,1031.41,2,3,5,523,New
17406,332,13,4186.95,4,5,2,245,At Risk
17407,411,1,552.9,1,2,1,112,Lost
17408,162,3,316.09000000000003,2,2,3,322,Regular
17409,184,10,7793.51,4,5,3,345,Regular
17410,15,5,1214.72,3,4,5,534,Champions
17411,11,5,1425.38,3,4,5,534,Champions
17412,2,16,4220.22,4,5,5,545,Champions
17413,404,2,560.14,1,2,2,212,Lost
17414,43,6,2249.52,3,4,4,434,Champions
17415,79,1,507.84,1,2,3,312,Regular
17416,29,22,17298.45,4,5,4,445,Champions
17417,548,1,164.18,1,1,1,111,Lost
17418,41,3,670.0600000000001,2,3,4,423,New
17419,10,18,6126.25,4,5,5,545,Champions
17420,49,6,953.58,3,3,4,433,Regular
17421,385,3,1059.41,2,3,2,223,Regular
17422,15,11,3594.76,4,5,5,545,Champions
17423,45,3,1118.95,2,3,4,423,New
17425,18,2,759.17,1,3,5,513,New
17426,7,13,8077.77,4,5,5,545,Champions
17427,71,1,100.8,1,1,3,311,Regular
17428,0,45,31466.760000000002,4,5,5,545,Champions
17429,127,5,1357.46,3,4,3,334,Regular
17430,32,4,622.57,2,3,4,423,New
17431,312,1,403.3,1,2,2,212,Lost
17432,17,9,1728.99,4,4,5,544,Champions
17433,87,2,569.96,1,2,3,312,Regular
17434,1,7,2373.82,3,4,5,534,Champions
17435,410,1,331.35,1,2,1,112,Lost
17436,1,5,534.06,3,2,5,532,Regular
17437,529,1,369.68,1,2,1,112,Lost
17438,253,5,1422.77,3,4,2,234,At Risk
17439,655,1,325.74,1,2,1,112,Lost
17440,156,4,323.58,2,2,3,322,Regular
17441,731,1,293.35,1,2,1,112,Lost
17442,36,15,4620.3,4,5,4,445,Champions
17443,219,1,534.24,1,2,2,212,Lost
17444,151,2,2389.1,1,4,3,314,Regular
17446,176,2,120.9,1,1,3,311,Regular
17447,39,2,541.53,1,2,4,412,New
17448,528,41,14448.67,4,5,1,145,At Risk
17449,1,13,4865.15,4,5,5,545,Champions
17450,7,51,244784.25,4,5,5,545,Champions
17451,0,7,1721.4,3,4,5,534,Champions
17453,17,2,486.71999999999997,1,2,5,512,New
17454,191,10,1547.94,4,4,2,244,At Risk
17455,203,1,131.7,1,1,2,211,Lost
17456,364,2,975.5600000000001,1,3,2,213,Regular
17457,126,14,5984.8099999999995,4,5,3,345,Regular
17458,14,2,529.58,1,2,5,512,New
17459,42,2,657.3,1,3,4,413,New
17460,93,16,2157.9700000000003,4,4,3,344,Regular
17461,22,3,735.82,2,3,4,423,New
17462,59,2,675.69,1,3,3,313,Regular
17463,15,7,2535.26,3,4,5,534,Champions
17464,157,3,907.14,2,3,3,323,Regular
17465,425,7,2542.79,3,4,1,134,At Risk
17466,9,2,763.28,1,3,5,513,New
17467,394,1,102.6,1,1,2,211,Lost
17468,9,3,194.8,2,1,5,521,New
17469,15,17,5051.25,4,5,5,545,Champions
17470,44,11,2626.47,4,4,4,444,Champions
17471,474,1,321.65000000000003,1,2,1,112,Lost
17472,190,4,922.35,2,3,2,223,Regular
17473,408,2,607.0,1,3,2,213,Regular
17474,599,1,1047.0,1,3,1,113,Regular
17475,78,1,194.37,1,1,3,311,Regular
17476,395,2,489.86,1,2,2,212,Lost
17477,612,2,1144.3,1,3,1,113,Regular
17478,407,2,1272.8,1,4,2,214,Regular
17479,632,1,389.26000000000005,1,2,1,112,Lost
17480,77,2,882.23,1,3,3,313,Regular
17481,3,4,1255.59,2,4,5,524,New
17482,486,2,775.64,1,3,1,113,Regular
17483,64,4,591.73,2,2,3,322,Regular
17484,575,2,209.57,1,1,1,111,Lost
17486,260,1,396.87,1,2,2,212,Lost
17487,727,1,160.55,1,1,1,111,Lost
17488,640,1,336.5,1,2,1,112,Lost
17489,58,2,376.64,1,2,4,412,New
17490,0,9,2750.5,4,4,5,544,Champions
17491,0,17,5653.67,4,5,5,545,Champions
17492,247,3,1122.42,2,3,2,223,Regular
17493,384,1,100.91000000000001,1,1,2,211,Lost
17494,501,1,54.699999999999996,1,1,1,111,Lost
17495,7,3,806.72,2,3,5,523,New
17496,358,4,1412.89,2,4,2,224,Regular
17497,389,2,287.25,1,2,2,212,Lost
17498,75,1,272.22,1,1,3,311,Regular
17499,289,2,1341.39,1,4,2,214,Regular
17500,16,3,1138.0,2,3,5,523,New
17501,220,2,288.6,1,2,2,212,Lost
17502,8,4,689.1,2,3,5,523,New
17503,2,2,558.96,1,2,5,512,New
17504,205,18,9490.17,4,5,2,245,At Risk
17505,161,5,2435.48,3,4,3,334,Regular
17506,75,1,302.2,1,2,3,312,Regular
17507,261,2,605.58,1,3,2,213,Regular
17508,280,8,4579.23,3,5,2,235,At Risk
17509,57,8,6083.64,3,5,4,435,Champions
17510,24,2,514.56,1,2,4,412,New
17511,2,60,172132.87,4,5,5,545,Champions
17512,28,18,5467.820000000001,4,5,4,445,Champions
17513,71,3,1158.8,2,3,3,323,Regular
17514,127,2,522.0,1,2,3,312,Regular
17515,30,9,1602.51,4,4,4,444,Champions
17516,14,6,947.5,3,3,5,533,Regular
17517,308,1,153.94,1,1,2,211,Lost
17518,425,2,329.42,1,2,1,112,Lost
17519,16,15,4774.17,4,5,5,545,Champions
17520,53,1,546.81,1,2,4,412,New
17521,29,5,1278.06,3,4,4,434,Champions
17522,1,5,1066.15,3,3,5,533,Regular
17523,10,4,652.74,2,3,5,523,New
17524,360,3,539.14,2,2,2,222,Lost
17525,359,3,1161.9,2,3,2,223,Regular
17526,4,12,3939.24,4,5,5,545,Champions
17527,53,4,939.37,2,3,4,423,New
17528,0,8,3628.5,3,5,5,535,Champions
17529,609,2,1240.25,1,4,1,114,Regular
17530,0,12,2787.1,4,4,5,544,Champions
17531,189,3,1266.82,2,4,2,224,Regular
17532,385,1,65.34,1,1,2,211,Lost
17533,434,1,34.8,1,1,1,111,Lost
17534,53,5,1668.83,3,4,4,434,Champions
17535,279,1,164.4,1,1,2,211,Lost
17536,176,3,364.83,2,2,3,322,Regular
17537,29,2,887.67,1,3,4,413,New
17538,25,1,98.42,1,1,4,411,New
